"ncaa_id","team","player_id","name","year","hometown","homestate","high_school","previous_school_clean","height_clean","position","jersey","url","season","team_state","conference","division","primary_position","secondary_position","position_clean","year_clean","redshirt","hs_clean","hometown_clean","state_clean","country_clean"
1098,"Glenville St.",2979,"Andjela Pavicevic","Freshman","Kula","Serbia","Harrisburg Christian",,"6'2""","Forward","13","https://www.gscpioneers.com/sports/womens-basketball/roster/andjela-pavicevic/2979","2021-22","WV","MEC","II","FORWARD",,"FORWARD","Freshman",0,"Harrisburg Christian","KULA, SERBIA",,"SERBIA"
1098,"Glenville St.",2980,"Sydney Meredith","Freshman","Huntington","WVa.","Spring Valley",,"5'9""","Guard","14","https://www.gscpioneers.com/sports/womens-basketball/roster/sydney-meredith/2980","2021-22","WV","MEC","II","GUARD",,"GUARD","Freshman",0,"Spring Valley","HUNTINGTON, WVA","WV","USA"
1098,"Glenville St.",2961,"Dazha Congleton","Junior","Huntington","WVa.","Huntington","Marshall","5'8""","Guard","15","https://www.gscpioneers.com/sports/womens-basketball/roster/dazha-congleton/2961","2021-22","WV","MEC","II","GUARD",,"GUARD","Junior",0,"Huntington","HUNTINGTON, WVA","WV","USA"
1098,"Glenville St.",2974,"Zakiyah Winfield","Junior","Reading","Pennsylvania","Wilson High School",,"5'7""","Guard","2","https://www.gscpioneers.com/sports/womens-basketball/roster/zakiyah-winfield/2974","2021-22","WV","MEC","II","GUARD",,"GUARD","Junior",0,"Wilson High School","READING, PA","PA","USA"
1098,"Glenville St.",2971,"Re'Shawna Stone","Junior","Waynesville","Missouri","Waynesville",,"5'6""","Guard","20","https://www.gscpioneers.com/sports/womens-basketball/roster/re-shawna-stone/2971","2021-22","WV","MEC","II","GUARD",,"GUARD","Junior",0,"Waynesville","WAYNESVILLE, MO","MO","USA"
1098,"Glenville St.",2962,"Vendela Danielsson","Senior","Stockholm","Sweden","Celsiusskolan","Wichita State","5'8""","Guard","21","https://www.gscpioneers.com/sports/womens-basketball/roster/vendela-danielsson/2962","2021-22","WV","MEC","II","GUARD",,"GUARD","Senior",0,"Celsiusskolan","STOCKHOLM, SWEDEN",,"SWEDEN"
1098,"Glenville St.",2966,"Alexis Maynard","Sophomore","Martinsburg","WVa.","Middleburg Academy",,"5'6""","Guard","22","https://www.gscpioneers.com/sports/womens-basketball/roster/alexis-maynard/2966","2021-22","WV","MEC","II","GUARD",,"GUARD","Sophomore",0,"Middleburg Academy","MARTINSBURG, WVA","WV","USA"
1098,"Glenville St.",2960,"Mashayla Cecil","Junior","Lexington","Kentucky","Paul Lawerence Dunbar","Eastern Kentucky","5'5""","Guard","23","https://www.gscpioneers.com/sports/womens-basketball/roster/mashayla-cecil/2960","2021-22","WV","MEC","II","GUARD",,"GUARD","Junior",0,"Paul Lawerence Dunbar","LEXINGTON, KY","KY","USA"
1098,"Glenville St.",2970,"Abby Stoller","Senior","Fairmont","WVa.","Fairmont Senior",,"5'10""","Guard","24","https://www.gscpioneers.com/sports/womens-basketball/roster/abby-stoller/2970","2021-22","WV","MEC","II","GUARD",,"GUARD","Senior",0,"Fairmont Senior","FAIRMONT, WVA","WV","USA"
1098,"Glenville St.",2969,"Taylor Smith","Freshman","Uniontown","Pennsylvania","Lincoln Park Performing Arts Charter School",,"5'6""","Guard","3","https://www.gscpioneers.com/sports/womens-basketball/roster/taylor-smith/2969","2021-22","WV","MEC","II","GUARD",,"GUARD","Freshman",0,"Lincoln Park Performing Arts Charter School","UNIONTOWN, PA","PA","USA"
1098,"Glenville St.",2965,"Taychaun Hubbard","Junior","Laurel","Maryland","National Christian Academy",,"5'8""","Guard","30","https://www.gscpioneers.com/sports/womens-basketball/roster/taychaun-hubbard/2965","2021-22","WV","MEC","II","GUARD",,"GUARD","Junior",0,"National Christian Academy","LAUREL, MD","MD","USA"
1098,"Glenville St.",2982,"Sarah Saunders","Freshman","Mullens","WVa.","Wyoming East",,"5'7""","Guard","34","https://www.gscpioneers.com/sports/womens-basketball/roster/sarah-saunders/2982","2021-22","WV","MEC","II","GUARD",,"GUARD","Freshman",0,"Wyoming East","MULLENS, WVA","WV","USA"
1098,"Glenville St.",2972,"Tyesha Taylor","Junior","Huntington","WVa.","St. Joseph Catholic","John A. Logan","5'10""","Forward","35","https://www.gscpioneers.com/sports/womens-basketball/roster/tyesha-taylor/2972","2021-22","WV","MEC","II","FORWARD",,"FORWARD","Junior",0,"St. Joseph Catholic","HUNTINGTON, WVA","WV","USA"
1098,"Glenville St.",2977,"Skylar Davidson","Freshman","Mullens","WVa.","Wyoming East",,"5'4""","Guard","4","https://www.gscpioneers.com/sports/womens-basketball/roster/skylar-davidson/2977","2021-22","WV","MEC","II","GUARD",,"GUARD","Freshman",0,"Wyoming East","MULLENS, WVA","WV","USA"
1098,"Glenville St.",2959,"Deja Atkinson","Freshman","Millersville","Maryland","Old Mill",,"5'10""","Guard","5","https://www.gscpioneers.com/sports/womens-basketball/roster/deja-atkinson/2959","2021-22","WV","MEC","II","GUARD",,"GUARD","Freshman",0,"Old Mill","MILLERSVILLE, MD","MD","USA"
1104,"Grand Canyon",9598,"Ja'Mya Powell-Smith","Freshman","Kansas City","Missouri","North Kansas City",,"5'5""","PG","0","https://www.gculopes.com/sports/womens-basketball/roster/ja-mya-powell-smith/9598","2021-22","AZ","WAC","I","GUARD",,"GUARD","Freshman",0,"North Kansas City","KANSAS CITY, MO","MO","USA"
1104,"Grand Canyon",9650,"Amara Graham","Graduate Student","Chicago","Ill","Gwendolyn Brooks College Prep",,"5'6""","G","1","https://www.gculopes.com/sports/womens-basketball/roster/amara-graham/9650","2021-22","AZ","WAC","I","GUARD",,"GUARD","Graduate Student",0,"Gwendolyn Brooks College Prep","CHICAGO, ILL","IL","USA"
1104,"Grand Canyon",9589,"Taylor Caldwell","Redshirt Junior","Bakersfield","Calif","Bakersfield",,"5'9""","PG","11","https://www.gculopes.com/sports/womens-basketball/roster/taylor-caldwell/9589","2021-22","AZ","WAC","I","GUARD",,"GUARD","Junior",1,"Bakersfield","BAKERSFIELD, CALIF","CA","USA"
1104,"Grand Canyon",9595,"Kassidy Dixon","Freshman","Goodyear","Ariz","Millennium",,"5'9""","G/F","14","https://www.gculopes.com/sports/womens-basketball/roster/kassidy-dixon/9595","2021-22","AZ","WAC","I","GUARD","FORWARD","GUARD/FORWARD","Freshman",0,"Millennium","GOODYEAR, ARIZ","AZ","USA"
1104,"Grand Canyon",9596,"McKenna Simons","Freshman","Overland Park","Kan","Blue Valley North",,"5'10""","G","15","https://www.gculopes.com/sports/womens-basketball/roster/mckenna-simons/9596","2021-22","AZ","WAC","I","GUARD",,"GUARD","Freshman",0,"Blue Valley North","OVERLAND PARK, KAN","KS","USA"
1104,"Grand Canyon",9593,"Kennedi Shorts","Senior","Long Beach","Calif","Long Beach Poly",,"6'2""","F","2","https://www.gculopes.com/sports/womens-basketball/roster/kennedi-shorts/9593","2021-22","AZ","WAC","I","FORWARD",,"FORWARD","Senior",0,"Long Beach Poly","LONG BEACH, CALIF","CA","USA"
1104,"Grand Canyon",9591,"Ny'Dajah Jackson","Graduate Student","Oakland","Calif","Piedmont",,"5'6""","G","22","https://www.gculopes.com/sports/womens-basketball/roster/ny-dajah-jackson/9591","2021-22","AZ","WAC","I","GUARD",,"GUARD","Graduate Student",0,"Piedmont","OAKLAND, CALIF","CA","USA"
1104,"Grand Canyon",9587,"Tianna Brown","Senior","Spanaway","Wash","Bethel",,"5'8""","G","23","https://www.gculopes.com/sports/womens-basketball/roster/tianna-brown/9587","2021-22","AZ","WAC","I","GUARD",,"GUARD","Senior",0,"Bethel","SPANAWAY, WASH","WA","USA"
1104,"Grand Canyon",9588,"Tiarra Brown","Sophomore","Spanaway","Wash","Bethel",,"5'9""","G","24","https://www.gculopes.com/sports/womens-basketball/roster/tiarra-brown/9588","2021-22","AZ","WAC","I","GUARD",,"GUARD","Sophomore",0,"Bethel","SPANAWAY, WASH","WA","USA"
1104,"Grand Canyon",9594,"Kiyley Flowers","Freshman","Independence","Missouri","Barstow",,"5'7""","PG","25","https://www.gculopes.com/sports/womens-basketball/roster/kiyley-flowers/9594","2021-22","AZ","WAC","I","GUARD",,"GUARD","Freshman",0,"Barstow","INDEPENDENCE, MO","MO","USA"
1104,"Grand Canyon",9648,"Jay McChristine","Graduate Student","Chicago","Ill","Simeon",,"6'1""","F","32","https://www.gculopes.com/sports/womens-basketball/roster/jay-mcchristine/9648","2021-22","AZ","WAC","I","FORWARD",,"FORWARD","Graduate Student",0,"Simeon","CHICAGO, ILL","IL","USA"
1104,"Grand Canyon",9597,"Naudia Evans","Freshman","Waynesville","Missouri","Waynesville",,"5'6""","G","34","https://www.gculopes.com/sports/womens-basketball/roster/naudia-evans/9597","2021-22","AZ","WAC","I","GUARD",,"GUARD","Freshman",0,"Waynesville","WAYNESVILLE, MO","MO","USA"
1104,"Grand Canyon",9651,"Dominique Phillips","Junior","Goodyear","Ariz","Millennium",,"6'0""","F","4","https://www.gculopes.com/sports/womens-basketball/roster/dominique-phillips/9651","2021-22","AZ","WAC","I","FORWARD",,"FORWARD","Junior",0,"Millennium","GOODYEAR, ARIZ","AZ","USA"
1104,"Grand Canyon",9586,"Chloe Akin-Otiko","Graduate Student","Bellevue","Neb","Bellevue West",,"5'8""","G","45","https://www.gculopes.com/sports/womens-basketball/roster/chloe-akin-otiko/9586","2021-22","AZ","WAC","I","GUARD",,"GUARD","Graduate Student",0,"Bellevue West","BELLEVUE, NEB","NE","USA"
1111,"Greenville",,"Amanda Brooks","Jr","St. Louis","Missouri","Parkway North",,"5-6","G","0","https://www.greenville.edu/sports/wbkb/2021-22/bios/brooks_amanda_uely","2021-22","IL","SLIAC","III","GUARD",,"GUARD","Junior",0,"Parkway North","ST LOUIS, MO","MO","USA"
1111,"Greenville",,"Natalie Iberg","Fr","Greenville","Ill","Greenville",,"5-8","G","1","https://www.greenville.edu/sports/wbkb/2021-22/bios/ibery_natalie_8ome","2021-22","IL","SLIAC","III","GUARD",,"GUARD","Freshman",0,"Greenville","GREENVILLE, ILL","IL","USA"
1111,"Greenville",,"Alyssa Havard","Fr","Hanover Park","Ill","St. Joseph",,"5-5","G","10","https://www.greenville.edu/sports/wbkb/2021-22/bios/howard_alyssa_qva4","2021-22","IL","SLIAC","III","GUARD",,"GUARD","Freshman",0,"St. Joseph","HANOVER PARK, ILL","IL","USA"
1111,"Greenville",,"Emily Reinneck","Jr","Lebanon","Ill","Lebanon",,"5-8","G","11","https://www.greenville.edu/sports/wbkb/2021-22/bios/reinneck_emily_oqed","2021-22","IL","SLIAC","III","GUARD",,"GUARD","Junior",0,"Lebanon","LEBANON, ILL","IL","USA"
1111,"Greenville",,"Ally Cantrill","Jr","Greenville","Ill","Greenville",,"5-8","G","12","https://www.greenville.edu/sports/wbkb/2021-22/bios/cantrill_ally_20vp","2021-22","IL","SLIAC","III","GUARD",,"GUARD","Junior",0,"Greenville","GREENVILLE, ILL","IL","USA"
1111,"Greenville",,"Abigail Reinneck","Jr","Lebanon","Ill","Lebanon",,"5-8","G","14","https://www.greenville.edu/sports/wbkb/2021-22/bios/reinneck_abigail_j4gq","2021-22","IL","SLIAC","III","GUARD",,"GUARD","Junior",0,"Lebanon","LEBANON, ILL","IL","USA"
1111,"Greenville",,"Sway Denton","So","Pana","Ill","Pana",,"5-9","G","15","https://www.greenville.edu/sports/wbkb/2021-22/bios/denton_sway_z4ng","2021-22","IL","SLIAC","III","GUARD",,"GUARD","Sophomore",0,"Pana","PANA, ILL","IL","USA"
1111,"Greenville",,"Jovanna Oliva","Fr","Miami","Fla","Doral Academy",,"5-5","G","2","https://www.greenville.edu/sports/wbkb/2021-22/bios/oliva_jovanna_j9k1","2021-22","IL","SLIAC","III","GUARD",,"GUARD","Freshman",0,"Doral Academy","MIAMI, FLA","FL","USA"
1111,"Greenville",,"Mikayla Bundren","So","Anna","Ill","Anna-Jonesboro",,"5-7","G","21","https://www.greenville.edu/sports/wbkb/2021-22/bios/bundren_mikayla_1t0a","2021-22","IL","SLIAC","III","GUARD",,"GUARD","Sophomore",0,"Anna-Jonesboro","ANNA, ILL","IL","USA"
1111,"Greenville",,"Ashley Anderson","Sr","Kirkwood","Missouri","Kirkwood",,"5-10","F","22","https://www.greenville.edu/sports/wbkb/2021-22/bios/anderson_ashley_hc6t","2021-22","IL","SLIAC","III","FORWARD",,"FORWARD","Senior",0,"Kirkwood","KIRKWOOD, MO","MO","USA"
1111,"Greenville",,"Madelyn Stephen","Jr","Edwardsville","Ill","Edwardsville",,"5-11","F","23","https://www.greenville.edu/sports/wbkb/2021-22/bios/stephen_madelyn_7fqp","2021-22","IL","SLIAC","III","FORWARD",,"FORWARD","Junior",0,"Edwardsville","EDWARDSVILLE, ILL","IL","USA"
1111,"Greenville",,"Haven Robertson","Sr","Lake City","Ark","Riverside",,"5-9","G","24","https://www.greenville.edu/sports/wbkb/2021-22/bios/robertson_haven_10gx","2021-22","IL","SLIAC","III","GUARD",,"GUARD","Senior",0,"Riverside","LAKE CITY, ARK","AR","USA"
1111,"Greenville",,"Sophia Cisneros","So","Madrid","Spain","Ies Simone Veil",,"5-9","G","25","https://www.greenville.edu/sports/wbkb/2021-22/bios/cisneros_sophia_7mcm","2021-22","IL","SLIAC","III","GUARD",,"GUARD","Sophomore",0,"Ies Simone Veil","MADRID, SPAIN",,"SPAIN"
1111,"Greenville",,"Gretta Simon","Fr","Ramsey","Ill","Ramsey",,"5-6","G","30","https://www.greenville.edu/sports/wbkb/2021-22/bios/simon_gretta_yg5i","2021-22","IL","SLIAC","III","GUARD",,"GUARD","Freshman",0,"Ramsey","RAMSEY, ILL","IL","USA"
1111,"Greenville",,"Andrea Hudson","Fr","St. Louis","Missouri","Metro Academic and Classical",,"5-6","G","32","https://www.greenville.edu/sports/wbkb/2021-22/bios/hudson_andrea_075h","2021-22","IL","SLIAC","III","GUARD",,"GUARD","Freshman",0,"Metro Academic and Classical","ST LOUIS, MO","MO","USA"
1111,"Greenville",,"Alexis Chambers","Sr","Ruma","Ill","Gibault Catholic",,"5-11","F","34","https://www.greenville.edu/sports/wbkb/2021-22/bios/chambers_alexis_3oh6","2021-22","IL","SLIAC","III","FORWARD",,"FORWARD","Senior",0,"Gibault Catholic","RUMA, ILL","IL","USA"
1111,"Greenville",,"Jenell Light","So","Cuba","Missouri","Cuba",,"5-7","G","4","https://www.greenville.edu/sports/wbkb/2021-22/bios/light_jenell_9obt","2021-22","IL","SLIAC","III","GUARD",,"GUARD","Sophomore",0,"Cuba","CUBA, MO","MO","USA"
1111,"Greenville",,"Brianna Haas","Jr","Decatur","Ill","Warrensburg Latham",,"6-0","F","44","https://www.greenville.edu/sports/wbkb/2021-22/bios/haas_brianna_zlec","2021-22","IL","SLIAC","III","FORWARD",,"FORWARD","Junior",0,"Warrensburg Latham","DECATUR, ILL","IL","USA"
1111,"Greenville",,"Payten Morris","Sr","Indianapolis","Ind","Bishop Chatard",,"5-9","F","5","https://www.greenville.edu/sports/wbkb/2021-22/bios/morris_payten_ic4i","2021-22","IL","SLIAC","III","FORWARD",,"FORWARD","Senior",0,"Bishop Chatard","INDIANAPOLIS, IND","IN","USA"
1112,"Guilford",15649,"Julianna Walter","Freshman","Taylorsville","NC.","Alexander Central",,"5'4""","G","1","https://www.guilfordquakers.com/sports/womens-basketball/roster/julianna-walter/15649","2021-22","NC","ODAC","III","GUARD",,"GUARD","Freshman",0,"Alexander Central","TAYLORSVILLE, NC","NC","USA"
1112,"Guilford",15634,"J'la Hinson","Senior","Biscoe","NC.","East Montgomery",,"5'4""","G","11","https://www.guilfordquakers.com/sports/womens-basketball/roster/j-la-hinson/15634","2021-22","NC","ODAC","III","GUARD",,"GUARD","Senior",0,"East Montgomery","BISCOE, NC","NC","USA"
1112,"Guilford",15633,"Lindsay Gauldin","Senior","Stokesdale","NC.","Northwest Guilford",,"5'10""","G/F","12","https://www.guilfordquakers.com/sports/womens-basketball/roster/lindsay-gauldin/15633","2021-22","NC","ODAC","III","GUARD","FORWARD","GUARD/FORWARD","Senior",0,"Northwest Guilford","STOKESDALE, NC","NC","USA"
1112,"Guilford",15637,"Carleigh Perry","Sophomore","Faith","NC.","Jessie Carson",,"5'10""","F","14","https://www.guilfordquakers.com/sports/womens-basketball/roster/carleigh-perry/15637","2021-22","NC","ODAC","III","FORWARD",,"FORWARD","Sophomore",0,"Jessie Carson","FAITH, NC","NC","USA"
1112,"Guilford",15645,"Amara Harrell","Freshman","Danville","Virginia","George Washington",,"5'3""","G","2","https://www.guilfordquakers.com/sports/womens-basketball/roster/amara-harrell/15645","2021-22","NC","ODAC","III","GUARD",,"GUARD","Freshman",0,"George Washington","DANVILLE, VA","VA","USA"
1112,"Guilford",15639,"Ashtyn Zeigler","Sophomore","Mooresville","NC.","South Iredell",,"5'7""","G","20","https://www.guilfordquakers.com/sports/womens-basketball/roster/ashtyn-zeigler/15639","2021-22","NC","ODAC","III","GUARD",,"GUARD","Sophomore",0,"South Iredell","MOORESVILLE, NC","NC","USA"
1112,"Guilford",15632,"Madey Briggs","Sophomore","Sandy Ridge","NC.","North Stokes",,"5'10""","G","21","https://www.guilfordquakers.com/sports/womens-basketball/roster/madey-briggs/15632","2021-22","NC","ODAC","III","GUARD",,"GUARD","Sophomore",0,"North Stokes","SANDY RIDGE, NC","NC","USA"
1112,"Guilford",15638,"Alexis Woods","Sophomore","Manassas","Virginia","Highland School",,"5'6""","G","23","https://www.guilfordquakers.com/sports/womens-basketball/roster/alexis-woods/15638","2021-22","NC","ODAC","III","GUARD",,"GUARD","Sophomore",0,"Highland School","MANASSAS, VA","VA","USA"
1112,"Guilford",15643,"Taylor Dunn","Freshman","Charlotte","NC.","North Mecklenburg",,"5'4""","G","3","https://www.guilfordquakers.com/sports/womens-basketball/roster/taylor-dunn/15643","2021-22","NC","ODAC","III","GUARD",,"GUARD","Freshman",0,"North Mecklenburg","CHARLOTTE, NC","NC","USA"
1112,"Guilford",15642,"Anaida Datilus","Freshman","Chantilly","France","Winston-Salem Christian",,"5'11""","F","32","https://www.guilfordquakers.com/sports/womens-basketball/roster/anaida-datilus/15642","2021-22","NC","ODAC","III","FORWARD",,"FORWARD","Freshman",0,"Winston-Salem Christian","CHANTILLY, FRANCE",,"FRANCE"
1112,"Guilford",15640,"Nyla Brown","Freshman","Raleigh","NC.","Millbrook",,"5'9""","F","34/31","https://www.guilfordquakers.com/sports/womens-basketball/roster/nyla-brown/15640","2021-22","NC","ODAC","III","FORWARD",,"FORWARD","Freshman",0,"Millbrook","RALEIGH, NC","NC","USA"
1112,"Guilford",15644,"Anna Giannopoulou","Freshman","Athens","Greece","Myers Park",,"6'1""","F","4","https://www.guilfordquakers.com/sports/womens-basketball/roster/anna-giannopoulou/15644","2021-22","NC","ODAC","III","FORWARD",,"FORWARD","Freshman",0,"Myers Park","ATHENS, GREECE",,"GREECE"
1112,"Guilford",15635,"Hannah Hoffman","Junior","Statesville","NC.","Statesville",,"6'0""","F","40","https://www.guilfordquakers.com/sports/womens-basketball/roster/hannah-hoffman/15635","2021-22","NC","ODAC","III","FORWARD",,"FORWARD","Junior",0,"Statesville","STATESVILLE, NC","NC","USA"
1112,"Guilford",15636,"Courtney McMillian","Sophomore","Welcome","NC.","North Davidson",,"5'10""","F","42/43","https://www.guilfordquakers.com/sports/womens-basketball/roster/courtney-mcmillian/15636","2021-22","NC","ODAC","III","FORWARD",,"FORWARD","Sophomore",0,"North Davidson","WELCOME, NC","NC","USA"
1112,"Guilford",15647,"Markayla Massenburg","Freshman","Raleigh","NC.","Athens Drive Magnet",,"5'9""","F","5","https://www.guilfordquakers.com/sports/womens-basketball/roster/markayla-massenburg/15647","2021-22","NC","ODAC","III","FORWARD",,"FORWARD","Freshman",0,"Athens Drive Magnet","RALEIGH, NC","NC","USA"
1115,"Hanover",4229,"Emma Litzelman","Freshman","Indianapolis","Ind","Indianapolis Ritter",,"5'7""","Guard","0","https://www.hanover.edu/sports/womens-basketball/roster/emma-litzelman/4229","2021-22","IN","HCAC","III","GUARD",,"GUARD","Freshman",0,"Indianapolis Ritter","INDIANAPOLIS, IND","IN","USA"
1115,"Hanover",4223,"Grace Bezold","Freshman","Covington","Kentucky","Holy Cross",,"5'10""","Forward","1","https://www.hanover.edu/sports/womens-basketball/roster/grace-bezold/4223","2021-22","IN","HCAC","III","FORWARD",,"FORWARD","Freshman",0,"Holy Cross","COVINGTON, KY","KY","USA"
1115,"Hanover",4209,"Lexi Riggles","Senior","Danville","Ind","Danville Community",,"5'7""","Guard","10","https://www.hanover.edu/sports/womens-basketball/roster/lexi-riggles/4209","2021-22","IN","HCAC","III","GUARD",,"GUARD","Senior",0,"Danville Community","DANVILLE, IND","IN","USA"
1115,"Hanover",4210,"Lilly Ward","Junior","Crawfordsville","Ind","Southmont",,"5'10""","Forward","11","https://www.hanover.edu/sports/womens-basketball/roster/lilly-ward/4210","2021-22","IN","HCAC","III","FORWARD",,"FORWARD","Junior",0,"Southmont","CRAWFORDSVILLE, IND","IN","USA"
1115,"Hanover",4221,"Lana Bell","Freshman","Greensburg","Ind","South Decatur",,"6'0""","Forward","12","https://www.hanover.edu/sports/womens-basketball/roster/lana-bell/4221","2021-22","IN","HCAC","III","FORWARD",,"FORWARD","Freshman",0,"South Decatur","GREENSBURG, IND","IN","USA"
1115,"Hanover",4228,"Taylor Heath","Freshman","Fairland","Ind","Triton Central",,"5'4""","Guard","13","https://www.hanover.edu/sports/womens-basketball/roster/taylor-heath/4228","2021-22","IN","HCAC","III","GUARD",,"GUARD","Freshman",0,"Triton Central","FAIRLAND, IND","IN","USA"
1115,"Hanover",4211,"Lanette Blume","Senior","St. Anthony","Ind","Forest Park",,"5'7""","Guard","14","https://www.hanover.edu/sports/womens-basketball/roster/lanette-blume/4211","2021-22","IN","HCAC","III","GUARD",,"GUARD","Senior",0,"Forest Park","ST ANTHONY, IND","IN","USA"
1115,"Hanover",4212,"Skylar Sahatjian","Sophomore","Prospect","Kentucky","South Oldham",,"5'5""","Guard","15","https://www.hanover.edu/sports/womens-basketball/roster/skylar-sahatjian/4212","2021-22","IN","HCAC","III","GUARD",,"GUARD","Sophomore",0,"South Oldham","PROSPECT, KY","KY","USA"
1115,"Hanover",4206,"Julia Welsh","Junior","Frankfort","Kentucky","Franklin County",,"5'5""","Guard","2","https://www.hanover.edu/sports/womens-basketball/roster/julia-welsh/4206","2021-22","IN","HCAC","III","GUARD",,"GUARD","Junior",0,"Franklin County","FRANKFORT, KY","KY","USA"
1115,"Hanover",4213,"Addie Gardner","Sophomore","Anderson","Ind","Frankton",,"5'10""","Guard","20","https://www.hanover.edu/sports/womens-basketball/roster/addie-gardner/4213","2021-22","IN","HCAC","III","GUARD",,"GUARD","Sophomore",0,"Frankton","ANDERSON, IND","IN","USA"
1115,"Hanover",4214,"Kiara Crabtree","Sophomore","Franklin","Ind","Franklin Community",,"5'6""","Guard","21","https://www.hanover.edu/sports/womens-basketball/roster/kiara-crabtree/4214","2021-22","IN","HCAC","III","GUARD",,"GUARD","Sophomore",0,"Franklin Community","FRANKLIN, IND","IN","USA"
1115,"Hanover",4215,"Liz Tynan","Senior","Columbus","Ind","Columbus North",,"5'9""","Forward","22","https://www.hanover.edu/sports/womens-basketball/roster/liz-tynan/4215","2021-22","IN","HCAC","III","FORWARD",,"FORWARD","Senior",0,"Columbus North","COLUMBUS, IND","IN","USA"
1115,"Hanover",4216,"Callie Wilder","Junior","North Vernon","Ind","Jennings County",,"5'10""","Forward","23","https://www.hanover.edu/sports/womens-basketball/roster/callie-wilder/4216","2021-22","IN","HCAC","III","FORWARD",,"FORWARD","Junior",0,"Jennings County","NORTH VERNON, IND","IN","USA"
1115,"Hanover",4218,"Anna Bauer","Junior","Indianapolis","Ind","Roncalli",,"5'10""","Forward","25","https://www.hanover.edu/sports/womens-basketball/roster/anna-bauer/4218","2021-22","IN","HCAC","III","FORWARD",,"FORWARD","Junior",0,"Roncalli","INDIANAPOLIS, IND","IN","USA"
1115,"Hanover",4207,"Reese Sexton","Sophomore","Louisville","Kentucky","Assumption",,"5'6""","Guard","3","https://www.hanover.edu/sports/womens-basketball/roster/reese-sexton/4207","2021-22","IN","HCAC","III","GUARD",,"GUARD","Sophomore",0,"Assumption","LOUISVILLE, KY","KY","USA"
1115,"Hanover",4219,"Maddi Sears","Sophomore","Carmel","Ind","University",,"5'7""","Guard","30","https://www.hanover.edu/sports/womens-basketball/roster/maddi-sears/4219","2021-22","IN","HCAC","III","GUARD",,"GUARD","Sophomore",0,"University","CARMEL, IND","IN","USA"
1115,"Hanover",4230,"Jaeda Miller","Freshman","Rushville","Ind","Rushville",,"5'5""","Guard","31","https://www.hanover.edu/sports/womens-basketball/roster/jaeda-miller/4230","2021-22","IN","HCAC","III","GUARD",,"GUARD","Freshman",0,"Rushville","RUSHVILLE, IND","IN","USA"
1115,"Hanover",4224,"Kady Clancy","Freshman","Scottsburg","Ind","Scottsburg",,"5'7""","Guard","33","https://www.hanover.edu/sports/womens-basketball/roster/kady-clancy/4224","2021-22","IN","HCAC","III","GUARD",,"GUARD","Freshman",0,"Scottsburg","SCOTTSBURG, IND","IN","USA"
1115,"Hanover",4222,"Katherine Benter","Freshman","Brownstown","Ind","Brownstown Central",,"5'9""","Guard","34","https://www.hanover.edu/sports/womens-basketball/roster/katherine-benter/4222","2021-22","IN","HCAC","III","GUARD",,"GUARD","Freshman",0,"Brownstown Central","BROWNSTOWN, IND","IN","USA"
1115,"Hanover",4225,"Ava Gardner","Freshman","Anderson","Ind","Frankton",,"5'9""","Guard","35","https://www.hanover.edu/sports/womens-basketball/roster/ava-gardner/4225","2021-22","IN","HCAC","III","GUARD",,"GUARD","Freshman",0,"Frankton","ANDERSON, IND","IN","USA"
1115,"Hanover",4226,"Delaney Gardner","Freshman","Louisville","Kentucky","Christian Academy Louisville",,"5'11""","Forward","4","https://www.hanover.edu/sports/womens-basketball/roster/delaney-gardner/4226","2021-22","IN","HCAC","III","FORWARD",,"FORWARD","Freshman",0,"Christian Academy Louisville","LOUISVILLE, KY","KY","USA"
1115,"Hanover",4220,"Keaton Chastain","Junior","Paoli","Ind","Paoli",,"5'9""","Forward","42","https://www.hanover.edu/sports/womens-basketball/roster/keaton-chastain/4220","2021-22","IN","HCAC","III","FORWARD",,"FORWARD","Junior",0,"Paoli","PAOLI, IND","IN","USA"
1115,"Hanover",4261,"Jessica Djessa","Freshman","Kigali","Rwanda","Green Hills Academy",,"5'3""","Guard","45","https://www.hanover.edu/sports/womens-basketball/roster/jessica-djessa/4261","2021-22","IN","HCAC","III","GUARD",,"GUARD","Freshman",0,"Green Hills Academy","KIGALI, RWANDA",,"RWANDA"
1116,"Harding",9830,"Jordan Elder","Senior","Joiner","Ark","Nettleton HS",,"5'7""","Guard","00","https://www.hardingsports.com/sports/womens-basketball/roster/jordan-elder/9830","2021-22","AR","GAC","II","GUARD",,"GUARD","Senior",0,"Nettleton HS","JOINER, ARK","AR","USA"
1116,"Harding",9831,"Jacie Evans","Junior","Norman","Okla","Norman North HS",,"5'10""","Guard","1","https://www.hardingsports.com/sports/womens-basketball/roster/jacie-evans/9831","2021-22","AR","GAC","II","GUARD",,"GUARD","Junior",0,"Norman North HS","NORMAN, OKLA","OK","USA"
1116,"Harding",10551,"Jessica Lynn","Freshman","Cypress","Texas","Bridgeland HS",,"5'8""","Guard","11","https://www.hardingsports.com/sports/womens-basketball/roster/jessica-lynn/10551","2021-22","AR","GAC","II","GUARD",,"GUARD","Freshman",0,"Bridgeland HS","CYPRESS, TEXAS","TX","USA"
