"ncaa_id","team","player_id","name","year","hometown","homestate","high_school","previous_school_clean","height_clean","position","jersey","url","season","team_state","conference","division","height_ft","height_in","total_inches","primary_position","secondary_position","position_clean","year_clean","redshirt","hs_clean","hometown_clean","state_clean","country_clean"
2683,"Belmont Abbey",4069,"Kelli Thomas","Junior","Ocoee","Fla","The First Academy",,"6'2""","C","32","https://www.abbeyathletics.com/sports/womens-basketball/roster/kelli-thomas/4069","2020-21","NC","Conference Carolinas","II",6,2,74,"CENTER",,"CENTER","Junior",0,"The First Academy","OCOEE, FLA","FL","USA"
2683,"Belmont Abbey",4071,"Shelby Darden","Freshman","Hickory","NC.","Hickory",,"6'3""","F","33","https://www.abbeyathletics.com/sports/womens-basketball/roster/shelby-darden/4071","2020-21","NC","Conference Carolinas","II",6,3,75,"FORWARD",,"FORWARD","Freshman",0,"Hickory","HICKORY, NC","NC","USA"
2683,"Belmont Abbey",4070,"Sydni Addison","Freshman","Brasstown","NC.","Murphy",,"5'9""","G","35","https://www.abbeyathletics.com/sports/womens-basketball/roster/sydni-addison/4070","2020-21","NC","Conference Carolinas","II",5,9,69,"GUARD",,"GUARD","Freshman",0,"Murphy","BRASSTOWN, NC","NC","USA"
2683,"Belmont Abbey",4058,"Brittany Autry","Senior","Mineral Springs","NC.","Parkwood",,"6'1""","C","44","https://www.abbeyathletics.com/sports/womens-basketball/roster/brittany-autry/4058","2020-21","NC","Conference Carolinas","II",6,1,73,"CENTER",,"CENTER","Senior",0,"Parkwood","MINERAL SPRINGS, NC","NC","USA"
2683,"Belmont Abbey",4066,"Jo Snow","Junior","Mount Airy","NC.","Mount Airy/Wingate",,"5'4""","G","5","https://www.abbeyathletics.com/sports/womens-basketball/roster/jo-snow/4066","2020-21","NC","Conference Carolinas","II",5,4,64,"GUARD",,"GUARD","Junior",0,"Mount Airy/Wingate","MOUNT AIRY, NC","NC","USA"
2694,"Franklin",,"Britney Ballard","Jr.","Columbus","Ind","Columbus East",,"6-0","G","11","https://franklingrizzlies.com/sports/womens-basketball/roster/britney-ballard/3156","2020-21","IN","HCAC","III",6,0,72,"GUARD",,"GUARD","Junior",0,"Columbus East","COLUMBUS, IND","IN","USA"
2694,"Franklin",,"CiCi Bailey","Fr.","Milan","Ind","Milan",,"6-0","F","12","https://franklingrizzlies.com/sports/womens-basketball/roster/cici-bailey/3154","2020-21","IN","HCAC","III",6,0,72,"FORWARD",,"FORWARD","Freshman",0,"Milan","MILAN, IND","IN","USA"
2694,"Franklin",,"Chelbie Anderson","Fr.","Ellettsville","Ind","Edgewood",,"5-6","G","13","https://franklingrizzlies.com/sports/womens-basketball/roster/chelbie-anderson/3153","2020-21","IN","HCAC","III",5,6,66,"GUARD",,"GUARD","Freshman",0,"Edgewood","ELLETTSVILLE, IND","IN","USA"
2694,"Franklin",,"Kayla Bruner","Fr.","Bagdad","Kentucky","Shelby County",,"5-7","G","14","https://franklingrizzlies.com/sports/womens-basketball/roster/kayla-bruner/3158","2020-21","IN","HCAC","III",5,7,67,"GUARD",,"GUARD","Freshman",0,"Shelby County","BAGDAD, KY","KY","USA"
2694,"Franklin",,"Carinne Henderson","So.","Sharpville","Ind","Tri-Central",,"5-8","G/F","14","https://franklingrizzlies.com/sports/womens-basketball/roster/carinne-henderson/3164","2020-21","IN","HCAC","III",5,8,68,"GUARD","FORWARD","GUARD/FORWARD","Sophomore",0,"Tri-Central","SHARPVILLE, IND","IN","USA"
2694,"Franklin",,"Destinee Cross","Jr.","Lafayette","Ind","Lafayette Jefferson",,"6-2","F","15","https://franklingrizzlies.com/sports/womens-basketball/roster/destinee-cross/3160","2020-21","IN","HCAC","III",6,2,74,"FORWARD",,"FORWARD","Junior",0,"Lafayette Jefferson","LAFAYETTE, IND","IN","USA"
2694,"Franklin",,"Jessica Nix","Jr.","Martinsville","Ind","Martinsville",,"5-10","G/F","20","https://franklingrizzlies.com/sports/womens-basketball/roster/jessica-nix/3165","2020-21","IN","HCAC","III",5,10,70,"GUARD","FORWARD","GUARD/FORWARD","Junior",0,"Martinsville","MARTINSVILLE, IND","IN","USA"
2694,"Franklin",,"Lindsay Freije","Sr.","Indianapolis","Ind","Southport",,"5-9","G/F","22","https://franklingrizzlies.com/sports/womens-basketball/roster/lindsay-freije/3162","2020-21","IN","HCAC","III",5,9,69,"GUARD","FORWARD","GUARD/FORWARD","Senior",0,"Southport","INDIANAPOLIS, IND","IN","USA"
2694,"Franklin",,"Addie Rund","Jr.","Trafalgar","Ind","Indian Creek",,"5-4","G","23","https://franklingrizzlies.com/sports/womens-basketball/roster/addie-rund/3167","2020-21","IN","HCAC","III",5,4,64,"GUARD",,"GUARD","Junior",0,"Indian Creek","TRAFALGAR, IND","IN","USA"
2694,"Franklin",,"Ali Barber","Fr.","Washington","Ind","Washington",,"5-10","G/F","24","https://franklingrizzlies.com/sports/womens-basketball/roster/ali-barber/3157","2020-21","IN","HCAC","III",5,10,70,"GUARD","FORWARD","GUARD/FORWARD","Freshman",0,"Washington","WASHINGTON, IND","IN","USA"
2694,"Franklin",,"Lauren Pendleton","Fr.","Franklin","Ind","Indian Creek",,"5-10","G/F","25","https://franklingrizzlies.com/sports/womens-basketball/roster/lauren-pendleton/3166","2020-21","IN","HCAC","III",5,10,70,"GUARD","FORWARD","GUARD/FORWARD","Freshman",0,"Indian Creek","FRANKLIN, IND","IN","USA"
2694,"Franklin",,"Libby Baker","So.","Whiteland","Ind","Whiteland",,"5-5","G","3","https://franklingrizzlies.com/sports/womens-basketball/roster/libby-baker/3155","2020-21","IN","HCAC","III",5,5,65,"GUARD",,"GUARD","Sophomore",0,"Whiteland","WHITELAND, IND","IN","USA"
2694,"Franklin",,"Bayleigh Torrance","So.","Whiteland","Ind","Franklin Community",,"6-0","F","30","https://franklingrizzlies.com/sports/womens-basketball/roster/bayleigh-torrance/3168","2020-21","IN","HCAC","III",6,0,72,"FORWARD",,"FORWARD","Sophomore",0,"Franklin Community","WHITELAND, IND","IN","USA"
2694,"Franklin",,"Jocelyn Duncan","Fr.","Wilkinson","Ind","Eastern Hancock",,"5-6","G","32","https://franklingrizzlies.com/sports/womens-basketball/roster/jocelyn-duncan/3161","2020-21","IN","HCAC","III",5,6,66,"GUARD",,"GUARD","Freshman",0,"Eastern Hancock","WILKINSON, IND","IN","USA"
2694,"Franklin",,"Bayleigh Walker","Sr.","Plainfield","Ind","Cascade",,"5-10","F","33","https://franklingrizzlies.com/sports/womens-basketball/roster/bayleigh-walker/3169","2020-21","IN","HCAC","III",5,10,70,"FORWARD",,"FORWARD","Senior",0,"Cascade","PLAINFIELD, IND","IN","USA"
2694,"Franklin",,"Jenna Gates","Fr.","Paris","Ill","Paris",,"5-5","G","4","https://franklingrizzlies.com/sports/womens-basketball/roster/jenna-gates/3163","2020-21","IN","HCAC","III",5,5,65,"GUARD",,"GUARD","Freshman",0,"Paris","PARIS, ILL","IL","USA"
2694,"Franklin",,"Cassidy Yant","Sr.","Fort Wayne","Ind","Churubusco",,"5-10","F","40","https://franklingrizzlies.com/sports/womens-basketball/roster/cassidy-yant/3170","2020-21","IN","HCAC","III",5,10,70,"FORWARD",,"FORWARD","Senior",0,"Churubusco","FORT WAYNE, IND","IN","USA"
2699,"IUPUI",6903,"Destiny Perkins","Graduate Student","Indianapolis","Ind","Lawrence North",,"5'6""","Guard","1","https://www.iupuijags.com/sports/womens-basketball/roster/destiny-perkins/6903","2020-21","IN","Horizon","I",5,6,66,"GUARD",,"GUARD","Graduate Student",0,"Lawrence North","INDIANAPOLIS, IND","IN","USA"
2699,"IUPUI",6894,"Ali Berg","Senior","Bourbonnais","Ill","Bishop McNamara",,"6'1""","Guard/Forward","10","https://www.iupuijags.com/sports/womens-basketball/roster/ali-berg/6894","2020-21","IN","Horizon","I",6,1,73,"GUARD","FORWARD","GUARD/FORWARD","Senior",0,"Bishop McNamara","BOURBONNAIS, ILL","IL","USA"
2699,"IUPUI",6898,"Jaci Jones","Junior","Fort Wayne","Ind","South Side",,"5'5""","Guard","12","https://www.iupuijags.com/sports/womens-basketball/roster/jaci-jones/6898","2020-21","IN","Horizon","I",5,5,65,"GUARD",,"GUARD","Junior",0,"South Side","FORT WAYNE, IND","IN","USA"
2699,"IUPUI",6900,"Logan Lewis","Sophomore","West Bloomfield","Mich","West Bloomfield",,"5'7""","Guard","13","https://www.iupuijags.com/sports/womens-basketball/roster/logan-lewis/6900","2020-21","IN","Horizon","I",5,7,67,"GUARD",,"GUARD","Sophomore",0,"West Bloomfield","WEST BLOOMFIELD, MICH","MI","USA"
2699,"IUPUI",7105,"Abby Wolterman","Freshman","West Chester","Ohio","Mount Notre Dame",,"6'0""","Forward","14","https://www.iupuijags.com/sports/womens-basketball/roster/abby-wolterman/7105","2020-21","IN","Horizon","I",6,0,72,"FORWARD",,"FORWARD","Freshman",0,"Mount Notre Dame","WEST CHESTER, OHIO","OH","USA"
2699,"IUPUI",7103,"Genesis Parker","Graduate Student","Bristow","Virginia","Stonewall Jackson",,"5'8""","Guard","2","https://www.iupuijags.com/sports/womens-basketball/roster/genesis-parker/7103","2020-21","IN","Horizon","I",5,8,68,"GUARD",,"GUARD","Graduate Student",0,"Stonewall Jackson","BRISTOW, VA","VA","USA"
2699,"IUPUI",7104,"Jazmyn Turner","Senior","Marion","Ind","Marion",,"6'2""","Forward","20","https://www.iupuijags.com/sports/womens-basketball/roster/jazmyn-turner/7104","2020-21","IN","Horizon","I",6,2,74,"FORWARD",,"FORWARD","Senior",0,"Marion","MARION, IND","IN","USA"
2699,"IUPUI",6899,"Rachel Kent","Senior","Des Plaines","Ill","Maine West",,"5'11""","Guard/Forward","22","https://www.iupuijags.com/sports/womens-basketball/roster/rachel-kent/6899","2020-21","IN","Horizon","I",5,11,71,"GUARD","FORWARD","GUARD/FORWARD","Senior",0,"Maine West","DES PLAINES, ILL","IL","USA"
2699,"IUPUI",6893,"Natalie Andersen","Senior","Mukwonago","Wis","Mukwonago",,"6'0""","Guard","24","https://www.iupuijags.com/sports/womens-basketball/roster/natalie-andersen/6893","2020-21","IN","Horizon","I",6,0,72,"GUARD",,"GUARD","Senior",0,"Mukwonago","MUKWONAGO, WIS","WI","USA"
2699,"IUPUI",7107,"Brianna Wooldridge","Freshman","Schaumburg","Ill","Fremd",,"6'2""","Center","25","https://www.iupuijags.com/sports/womens-basketball/roster/brianna-wooldridge/7107","2020-21","IN","Horizon","I",6,2,74,"CENTER",,"CENTER","Freshman",0,"Fremd","SCHAUMBURG, ILL","IL","USA"
2699,"IUPUI",6897,"Nakaih Hunter","Redshirt Freshman","Indianapolis","Ind","North Central",,"6'0""","Forward","32","https://www.iupuijags.com/sports/womens-basketball/roster/nakaih-hunter/6897","2020-21","IN","Horizon","I",6,0,72,"FORWARD",,"FORWARD","Freshman",1,"North Central","INDIANAPOLIS, IND","IN","USA"
2699,"IUPUI",6895,"Jacquel Bronaugh","Sophomore","Dayton","Ohio","Wayne",,"6'3""","Center","40","https://www.iupuijags.com/sports/womens-basketball/roster/jacquel-bronaugh/6895","2020-21","IN","Horizon","I",6,3,75,"CENTER",,"CENTER","Sophomore",0,"Wayne","DAYTON, OHIO","OH","USA"
2699,"IUPUI",7106,"Teresa Maggio","Freshman","Lafayette","Ind","McCutcheon",,"5'5""","Guard","5","https://www.iupuijags.com/sports/womens-basketball/roster/teresa-maggio/7106","2020-21","IN","Horizon","I",5,5,65,"GUARD",,"GUARD","Freshman",0,"McCutcheon","LAFAYETTE, IND","IN","USA"
2707,"Kansas City",3642,"Emily Ivory","Junior","Davenport","Iowa","Bettendorf HS",,"5'5""","G","1","https://www.kcroos.com/sports/womens-basketball/roster/emily-ivory/3642","2020-21","MO","Summit League","I",5,5,65,"GUARD",,"GUARD","Junior",0,"Bettendorf HS","DAVENPORT, IOWA","IA","USA"
2707,"Kansas City",3651,"Machia Mullens","Freshman","Liberal","Kan","Liberal HS",,"6'0""","Forward","11","https://www.kcroos.com/sports/womens-basketball/roster/machia-mullens/3651","2020-21","MO","Summit League","I",6,0,72,"FORWARD",,"FORWARD","Freshman",0,"Liberal HS","LIBERAL, KAN","KS","USA"
2707,"Kansas City",3646,"Lauren West","Sophomore","Omaha","Neb","Millard North HS",,"5'11""","G","13","https://www.kcroos.com/sports/womens-basketball/roster/lauren-west/3646","2020-21","MO","Summit League","I",5,11,71,"GUARD",,"GUARD","Sophomore",0,"Millard North HS","OMAHA, NEB","NE","USA"
2707,"Kansas City",3644,"Taylor Larson","Senior","Huxley","Iowa","Ballard HS",,"5'11""","G","15","https://www.kcroos.com/sports/womens-basketball/roster/taylor-larson/3644","2020-21","MO","Summit League","I",5,11,71,"GUARD",,"GUARD","Senior",0,"Ballard HS","HUXLEY, IOWA","IA","USA"
2707,"Kansas City",3648,"RaVon Nero","Junior","Edmond","Okla","Edmond Sante Fe HS",,"5'9""","Guard","2","https://www.kcroos.com/sports/womens-basketball/roster/ravon-nero/3648","2020-21","MO","Summit League","I",5,9,69,"GUARD",,"GUARD","Junior",0,"Edmond Sante Fe HS","EDMOND, OKLA","OK","USA"
2707,"Kansas City",3650,"Sanaa' St. Andre","Freshman","Oakdale","Louisiana","Rock Bridge HS",,"5'8""","Guard","20","https://www.kcroos.com/sports/womens-basketball/roster/sanaa-st-andre/3650","2020-21","MO","Summit League","I",5,8,68,"GUARD",,"GUARD","Freshman",0,"Rock Bridge HS","OAKDALE, LA","LA","USA"
2707,"Kansas City",3647,"Mandy Willems","Junior","Ackley","Iowa","Ackley HS",,"5'9""","G","21","https://www.kcroos.com/sports/womens-basketball/roster/mandy-willems/3647","2020-21","MO","Summit League","I",5,9,69,"GUARD",,"GUARD","Junior",0,"Ackley HS","ACKLEY, IOWA","IA","USA"
2707,"Kansas City",3652,"Bridget Froehlke","Freshman","Greenleaf","Wis","Wrightstown HS",,"5'9""","Guard","22","https://www.kcroos.com/sports/womens-basketball/roster/bridget-froehlke/3652","2020-21","MO","Summit League","I",5,9,69,"GUARD",,"GUARD","Freshman",0,"Wrightstown HS","GREENLEAF, WIS","WI","USA"
2707,"Kansas City",3674,"Paige Bradford","Junior","Davenport","Iowa","Davenport North HS",,"6'0""","Forward","23","https://www.kcroos.com/sports/womens-basketball/roster/paige-bradford/3674","2020-21","MO","Summit League","I",6,0,72,"FORWARD",,"FORWARD","Junior",0,"Davenport North HS","DAVENPORT, IOWA","IA","USA"
2707,"Kansas City",3643,"Jonaie Johnson","Junior","Chicago","Ill","Kenwood Academy HS",,"5'7""","G","24","https://www.kcroos.com/sports/womens-basketball/roster/jonaie-johnson/3643","2020-21","MO","Summit League","I",5,7,67,"GUARD",,"GUARD","Junior",0,"Kenwood Academy HS","CHICAGO, ILL","IL","USA"
2707,"Kansas City",3641,"Naomie Alnatas","Junior","Cayenne","French Guiana","Chalon Basket HS",,"5'7""","G","3","https://www.kcroos.com/sports/womens-basketball/roster/naomie-alnatas/3641","2020-21","MO","Summit League","I",5,7,67,"GUARD",,"GUARD","Junior",0,"Chalon Basket HS","CAYENNE, FRENCH GUIANA",,"FRENCH GUIANA"
2707,"Kansas City",3645,"Jada Mickens","Senior","Liberal","Kan","Liberal HS",,"6'0""","F","32","https://www.kcroos.com/sports/womens-basketball/roster/jada-mickens/3645","2020-21","MO","Summit League","I",6,0,72,"FORWARD",,"FORWARD","Senior",0,"Liberal HS","LIBERAL, KAN","KS","USA"
2707,"Kansas City",3649,"Jocelyn Ewell","Freshman","Mission Viejo","Calif","Santa Margarita Catholic HS",,"6'2""","Forward","41","https://www.kcroos.com/sports/womens-basketball/roster/jocelyn-ewell/3649","2020-21","MO","Summit League","I",6,2,74,"FORWARD",,"FORWARD","Freshman",0,"Santa Margarita Catholic HS","MISSION VIEJO, CALIF","CA","USA"
2711,"North Florida",9959,"Elise Harden","Freshman","Atlanta","Georgia","Columbia",,"6'1""","Forward","0","https://www.unfospreys.com/sports/womens-basketball/roster/elise-harden/9959","2020-21","FL","ASUN","I",6,1,73,"FORWARD",,"FORWARD","Freshman",0,"Columbia","ATLANTA, GA","GA","USA"
2711,"North Florida",9958,"Nubia Benedith","Freshman","Palm Bay","Fla","Heritage",,"5'8""","Guard","1","https://www.unfospreys.com/sports/womens-basketball/roster/nubia-benedith/9958","2020-21","FL","ASUN","I",5,8,68,"GUARD",,"GUARD","Freshman",0,"Heritage","PALM BAY, FLA","FL","USA"
2711,"North Florida",9890,"Sara Idris","Redshirt Sophomore","Alpharetta","Georgia","South Forsyth",,"6'1""","Forward","10","https://www.unfospreys.com/sports/womens-basketball/roster/sara-idris/9890","2020-21","FL","ASUN","I",6,1,73,"FORWARD",,"FORWARD","Sophomore",1,"South Forsyth","ALPHARETTA, GA","GA","USA"
2711,"North Florida",9888,"Jazz Bond","Redshirt Senior","Murfreesboro","Tenn","Blackman","USF","6'4""","Forward","11","https://www.unfospreys.com/sports/womens-basketball/roster/jazz-bond/9888","2020-21","FL","ASUN","I",6,4,76,"FORWARD",,"FORWARD","Senior",1,"Blackman","MURFREESBORO, TENN","TN","USA"
2711,"North Florida",9891,"Rhetta Moore","Senior","Charleston","SC.","Bishop England",,"5'8""","Guard","13","https://www.unfospreys.com/sports/womens-basketball/roster/rhetta-moore/9891","2020-21","FL","ASUN","I",5,8,68,"GUARD",,"GUARD","Senior",0,"Bishop England","CHARLESTON, SC","SC","USA"
2711,"North Florida",9974,"Erin Jones","Graduate Student","High Bridge","NJ.","Voorhees","Rhode Island","6'1""","Guard","14","https://www.unfospreys.com/sports/womens-basketball/roster/erin-jones/9974","2020-21","FL","ASUN","I",6,1,73,"GUARD",,"GUARD","Graduate Student",0,"Voorhees","HIGH BRIDGE, NJ","NJ","USA"
2711,"North Florida",9892,"Tia Robinson","Redshirt Freshman","Jacksonville","Fla","Nease",,"5'7""","Guard","15","https://www.unfospreys.com/sports/womens-basketball/roster/tia-robinson/9892","2020-21","FL","ASUN","I",5,7,67,"GUARD",,"GUARD","Freshman",1,"Nease","JACKSONVILLE, FLA","FL","USA"
2711,"North Florida",9960,"Ally Knights","Freshman","Geelong","Australia","Sacred Heart Geelong",,"5'6""","Guard","22","https://www.unfospreys.com/sports/womens-basketball/roster/ally-knights/9960","2020-21","FL","ASUN","I",5,6,66,"GUARD",,"GUARD","Freshman",0,"Sacred Heart Geelong","GEELONG, AUSTRALIA",,"AUSTRALIA"
2711,"North Florida",9973,"Summah Evans","Freshman","Cairns","Australia","Cairns",,"6'0""","Forward","23","https://www.unfospreys.com/sports/womens-basketball/roster/summah-evans/9973","2020-21","FL","ASUN","I",6,0,72,"FORWARD",,"FORWARD","Freshman",0,"Cairns","CAIRNS, AUSTRALIA",,"AUSTRALIA"
2711,"North Florida",9971,"Tatiana Thompson","Senior","Winter Haven","Fla","Winter Haven HS","Georgetown","6'0""","Forward","24","https://www.unfospreys.com/sports/womens-basketball/roster/tatiana-thompson/9971","2020-21","FL","ASUN","I",6,0,72,"FORWARD",,"FORWARD","Senior",0,"Winter Haven HS","WINTER HAVEN, FLA","FL","USA"
2711,"North Florida",9894,"Tiffany Tolbert","Redshirt Junior","Orlando","Fla","Dr. Phillips",,"5'8""","Guard","3","https://www.unfospreys.com/sports/womens-basketball/roster/tiffany-tolbert/9894","2020-21","FL","ASUN","I",5,8,68,"GUARD",,"GUARD","Junior",1,"Dr. Phillips","ORLANDO, FLA","FL","USA"
2711,"North Florida",9972,"Marissa Mackins","Junior","Durham","NC.","Southern HS","Temple","5'8""","Guard","4","https://www.unfospreys.com/sports/womens-basketball/roster/marissa-mackins/9972","2020-21","FL","ASUN","I",5,8,68,"GUARD",,"GUARD","Junior",0,"Southern HS","DURHAM, NC","NC","USA"
2711,"North Florida",9889,"Emma Broermann","Sophomore","Okeana","Ohio","Badlin HS",,"6'3""","Forward","40","https://www.unfospreys.com/sports/womens-basketball/roster/emma-broermann/9889","2020-21","FL","ASUN","I",6,3,75,"FORWARD",,"FORWARD","Sophomore",0,"Badlin HS","OKEANA, OHIO","OH","USA"
2711,"North Florida",9961,"Peryonna Sylvester","Freshman","Daytona Beach","Fla","Spruce Creek",,"5'7""","Guard","5","https://www.unfospreys.com/sports/womens-basketball/roster/peryonna-sylvester/9961","2020-21","FL","ASUN","I",5,7,67,"GUARD",,"GUARD","Freshman",0,"Spruce Creek","DAYTONA BEACH, FLA","FL","USA"
2711,"North Florida",11871,"Britnay Gore","Junior","Codrington Village","Antigua","Princess Margaret School","Penn State","6'2""","Forward",,"https://www.unfospreys.com/sports/womens-basketball/roster/britnay-gore/11871","2020-21","FL","ASUN","I",6,2,74,"FORWARD",,"FORWARD","Junior",0,"Princess Margaret School","CODRINGTON VILLAGE, ANTIGUA",,"ANTIGUA"
2713,"Oglethorpe",3319,"Rose Dolmovich","Freshman","Jacksonville","Florida","Bishop Kenny",,,"G","0","https://www.gopetrels.com/sports/womens-basketball/roster/rose-dolmovich/3319","2020-21","GA","SAA","III",,,,"GUARD",,"GUARD","Freshman",0,"Bishop Kenny","JACKSONVILLE, FL","FL","USA"
2713,"Oglethorpe",3320,"Sydni Donovan","Senior","West Palm Beach","Fla","Furman",,"6'4""","F","10","https://www.gopetrels.com/sports/womens-basketball/roster/sydni-donovan/3320","2020-21","GA","SAA","III",6,4,76,"FORWARD",,"FORWARD","Senior",0,"Furman","WEST PALM BEACH, FLA","FL","USA"
2713,"Oglethorpe",3315,"Omotese Ajorgbor","Freshman","Cumming","Georgia","Forsyth Central",,,"F","11","https://www.gopetrels.com/sports/womens-basketball/roster/omotese-ajorgbor/3315","2020-21","GA","SAA","III",,,,"FORWARD",,"FORWARD","Freshman",0,"Forsyth Central","CUMMING, GA","GA","USA"
2713,"Oglethorpe",3322,"Maya Inman","Junior","Kennesaw","Georgia","Kennesaw Mountain",,"5'10""","F","12","https://www.gopetrels.com/sports/womens-basketball/roster/maya-inman/3322","2020-21","GA","SAA","III",5,10,70,"FORWARD",,"FORWARD","Junior",0,"Kennesaw Mountain","KENNESAW, GA","GA","USA"
2713,"Oglethorpe",3323,"Sydnee Jackson","Junior","Suwanee","Georgia","North Gwinnett",,"5'6""","G","2","https://www.gopetrels.com/sports/womens-basketball/roster/sydnee-jackson/3323","2020-21","GA","SAA","III",5,6,66,"GUARD",,"GUARD","Junior",0,"North Gwinnett","SUWANEE, GA","GA","USA"
2713,"Oglethorpe",3316,"Debra Buggs","Sophomore","Kissimmee","Fla","City of Life Christian",,"5'7""","G","20","https://www.gopetrels.com/sports/womens-basketball/roster/debra-buggs/3316","2020-21","GA","SAA","III",5,7,67,"GUARD",,"GUARD","Sophomore",0,"City of Life Christian","KISSIMMEE, FLA","FL","USA"
2713,"Oglethorpe",3325,"Daesha McAdams","Sophomore","Nashville","Tenn","Independence",,"5'7""","G","21","https://www.gopetrels.com/sports/womens-basketball/roster/daesha-mcadams/3325","2020-21","GA","SAA","III",5,7,67,"GUARD",,"GUARD","Sophomore",0,"Independence","NASHVILLE, TENN","TN","USA"
2713,"Oglethorpe",3321,"Carly Henderson","Freshman","Woodstock","Georgia","Woodstock",,,"G","22","https://www.gopetrels.com/sports/womens-basketball/roster/carly-henderson/3321","2020-21","GA","SAA","III",,,,"GUARD",,"GUARD","Freshman",0,"Woodstock","WOODSTOCK, GA","GA","USA"
2713,"Oglethorpe",3324,"Savannah LeGate","Senior","Nashville","Tenn","Christ Presbyterian",,"6'1""","C","23","https://www.gopetrels.com/sports/womens-basketball/roster/savannah-legate/3324","2020-21","GA","SAA","III",6,1,73,"CENTER",,"CENTER","Senior",0,"Christ Presbyterian","NASHVILLE, TENN","TN","USA"
2713,"Oglethorpe",3326,"Sarah Plemons","Sophomore","Chatsworth","Georgia","Georgia College",,,"G","24","https://www.gopetrels.com/sports/womens-basketball/roster/sarah-plemons/3326","2020-21","GA","SAA","III",,,,"GUARD",,"GUARD","Sophomore",0,"Georgia College","CHATSWORTH, GA","GA","USA"
2713,"Oglethorpe",3317,"Reyna Buggs","Sophomore","Kissimmee","Fla","City of Life Christian",,"5'6""","G","25","https://www.gopetrels.com/sports/womens-basketball/roster/reyna-buggs/3317","2020-21","GA","SAA","III",5,6,66,"GUARD",,"GUARD","Sophomore",0,"City of Life Christian","KISSIMMEE, FLA","FL","USA"
2713,"Oglethorpe",3327,"Nikki Reed","Junior","Tampa","Fla","Seffner Christian",,"5'6""","G","3","https://www.gopetrels.com/sports/womens-basketball/roster/nikki-reed/3327","2020-21","GA","SAA","III",5,6,66,"GUARD",,"GUARD","Junior",0,"Seffner Christian","TAMPA, FLA","FL","USA"
2713,"Oglethorpe",3328,"Wylie Sheridan","Freshman","Atlanta","Georgia","St. Pius X",,,"C","32","https://www.gopetrels.com/sports/womens-basketball/roster/wylie-sheridan/3328","2020-21","GA","SAA","III",,,,"CENTER",,"CENTER","Freshman",0,"St. Pius X","ATLANTA, GA","GA","USA"
2713,"Oglethorpe",3330,"Amy Vazquez","Sophomore","Lake Mary","Fla","Lake Mary",,"5'8""","G","4","https://www.gopetrels.com/sports/womens-basketball/roster/amy-vazquez/3330","2020-21","GA","SAA","III",5,8,68,"GUARD",,"GUARD","Sophomore",0,"Lake Mary","LAKE MARY, FLA","FL","USA"
2713,"Oglethorpe",3318,"Rachel Dolmovich","Freshman","Jacksonville","Florida","Bishop Kenny",,,"G","5","https://www.gopetrels.com/sports/womens-basketball/roster/rachel-dolmovich/3318","2020-21","GA","SAA","III",,,,"GUARD",,"GUARD","Freshman",0,"Bishop Kenny","JACKSONVILLE, FL","FL","USA"
2720,"Colorado St.-Pueblo",7046,"Kianna Lemons","Freshman","Colorado Springs","Colo","Sand Creek HS",,"5'6""","G","1","https://www.gothunderwolves.com/sports/womens-basketball/roster/kianna-lemons/7046","2020-21","CO","RMAC","II",5,6,66,"GUARD",,"GUARD","Freshman",0,"Sand Creek HS","COLORADO SPRINGS, COLO","CO","USA"
2720,"Colorado St.-Pueblo",6708,"Morgan Dial","Junior","Denver City","Texas","Denver City HS","Western Texas College","5'7""","SG","10","https://www.gothunderwolves.com/sports/womens-basketball/roster/morgan-dial/6708","2020-21","CO","RMAC","II",5,7,67,"GUARD",,"GUARD","Junior",0,"Denver City HS","DENVER CITY, TEXAS","TX","USA"
2720,"Colorado St.-Pueblo",6710,"Amaya Lewis","Junior","Hobbs","NM.","Hobbs HS","New Mexico JC","5'8""","G","13","https://www.gothunderwolves.com/sports/womens-basketball/roster/amaya-lewis/6710","2020-21","CO","RMAC","II",5,8,68,"GUARD",,"GUARD","Junior",0,"Hobbs HS","HOBBS, NM","NM","USA"
2720,"Colorado St.-Pueblo",6711,"Jalen Long","Sophomore","Moreno Valley","Calif","Valley View HS","Eastern Arizona College","5'5""","SG","14","https://www.gothunderwolves.com/sports/womens-basketball/roster/jalen-long/6711","2020-21","CO","RMAC","II",5,5,65,"GUARD",,"GUARD","Sophomore",0,"Valley View HS","MORENO VALLEY, CALIF","CA","USA"
2720,"Colorado St.-Pueblo",6699,"JaNaiya Davis","Junior","Hewitt","Texas","Midway HS",,"5'7""","G","2","https://www.gothunderwolves.com/sports/womens-basketball/roster/janaiya-davis/6699","2020-21","CO","RMAC","II",5,7,67,"GUARD",,"GUARD","Junior",0,"Midway HS","HEWITT, TEXAS","TX","USA"
2720,"Colorado St.-Pueblo",6704,"Kansas Watts","Junior","Houston","Texas","Episcopal HS",,"5'10""","G/F","21","https://www.gothunderwolves.com/sports/womens-basketball/roster/kansas-watts/6704","2020-21","CO","RMAC","II",5,10,70,"GUARD","FORWARD","GUARD/FORWARD","Junior",0,"Episcopal HS","HOUSTON, TEXAS","TX","USA"
